label,used_a_invariants,sage_rank,sage_rank_error,pari_2_selmer_rank,pari_analytic_rank,has_rational_3_torsion,estimated_3_selmer_bound,notes
5235c1,"[1, 0, 1, -204493, 35575931]",0,,0,0,False,0,
5236a1,"[0, 0, 0, -20, -19]",0,,0,0,False,0,
5236b1,"[0, 0, 0, -1384, 41764]",2,,2,2,False,2,
5236c1,"[0, 1, 0, 28, 196]",1,,1,1,True,1,
5236d1,"[0, -1, 0, 539, 1697]",1,,1,1,False,1,
5236e1,"[0, -1, 0, -8436, 301064]",1,,1,1,False,1,
5237a1,"[0, 0, 1, -20, 34]",1,,1,1,False,1,
5238a1,"[1, -1, 0, 16563, -2164123]",1,,1,1,False,1,
5238b1,"[1, -1, 0, 15, 29]",2,,2,2,False,2,
5238c1,"[1, -1, 0, 9, -5]",1,,1,1,False,1,
5238d1,"[1, -1, 1, 79, 55]",1,,1,1,False,1,
5238e1,"[1, -1, 1, 1840, 79539]",1,,1,1,False,1,
5238f1,"[1, -1, 1, 133, -917]",1,,1,1,False,1,
5239a1,"[1, -1, 0, -116, 573]",1,,1,1,False,1,
5239b1,"[1, -1, 1, -19636, 1200008]",0,,0,0,False,0,
5239c1,"[0, -1, 1, 9, -11]",0,,0,0,False,0,
5239d1,"[0, -1, 1, 1465, -17678]",1,,1,1,False,1,
5240a1,"[0, 0, 0, -172, -5836]",0,,0,0,False,0,
5240b1,"[0, -1, 0, 0, 5]",1,,1,1,False,1,
5240c1,"[0, 0, 0, 68, -44]",1,,1,1,False,1,
5240d1,"[0, 0, 0, -998, 12053]",0,,0,0,False,0,
5240e1,"[0, 0, 0, -43, -122]",0,,0,0,False,0,
5240f1,"[0, -1, 0, -145, -1243]",1,,1,1,False,1,
5241a1,"[0, 1, 1, 116, 136]",2,,2,2,False,2,
5243a1,"[1, 1, 1, -197, 1518]",1,,1,1,False,1,
5244a1,"[0, -1, 0, -517861, -143267183]",0,,0,0,False,0,
5244b1,"[0, -1, 0, 299, 529]",2,,2,2,False,2,
5244c1,"[0, -1, 0, -77, -6231]",1,,1,1,False,1,
5245a1,"[1, -1, 0, -20, -29]",1,,1,1,False,1,
5245b1,"[1, 0, 1, -24, 41]",1,,1,1,False,1,
5246a1,"[1, 0, 1, -4, 258]",2,,2,2,False,2,
5246b1,"[1, -1, 1, 104, 923]",1,,1,1,False,1,
5246c1,"[1, 0, 0, -27219, 4572577]",0,,0,0,True,0,
5247a1,"[1, -1, 1, -3227, 93840]",1,,1,1,False,1,
5247b1,"[0, 0, 1, 4419, 70274]",1,,1,1,False,1,
5247c1,"[0, 0, 1, 51, 180]",1,,1,1,False,1,
5248a1,"[0, 0, 0, -26, 60]",2,,2,2,False,2,
5248b1,"[0, 0, 0, -109, -438]",1,,1,1,False,1,
5248c1,"[0, 0, 0, -109, 438]",1,,1,1,False,1,
5248d1,"[0, 0, 0, -26, -60]",1,,1,1,False,1,
5252a1,"[0, -1, 0, -29, -46]",1,,1,1,False,1,
5252b1,"[0, 1, 0, 52, -316]",1,,1,1,True,1,
5253a1,"[1, 0, 0, -675082, 213416723]",0,,0,0,False,0,
5254a1,"[1, 1, 0, -2947, 60365]",1,,1,1,False,1,
5254b1,"[1, 1, 0, -2915, -61811]",0,,0,0,False,0,
5254c1,"[1, 1, 0, -1, 3]",0,,0,0,False,0,
5254d1,"[1, -1, 0, -37, -67]",0,,0,0,False,0,
5254e1,"[1, 1, 0, -464667, -111673955]",1,,1,1,False,1,
5254f1,"[1, 0, 0, 1, 5]",1,,1,1,False,1,
5254g1,"[1, -1, 1, -399039, -96922329]",1,,1,1,False,1,
5256a1,"[0, 0, 0, 510, 3913]",0,,0,0,False,0,
5256b1,"[0, 0, 0, -210, -1343]",0,,0,0,False,0,
5256c1,"[0, 0, 0, 3084, -35228]",0,,0,0,False,0,
5256d1,"[0, 0, 0, -183, -790]",0,,0,0,False,0,
5256e1,"[0, 0, 0, -1140807, 468135290]",0,,0,0,False,0,
5256f1,"[0, 0, 0, -12, 308]",1,,1,1,False,1,
5256g1,"[0, 0, 0, -17751, -910294]",1,,1,1,False,1,
5256h1,"[0, 0, 0, -1191, 6586]",1,,1,1,False,1,
5256i1,"[0, 0, 0, -1947, -33050]",1,,1,1,False,1,
5256j1,"[0, 0, 0, -255, 1474]",1,,1,1,False,1,
5256k1,"[0, 0, 0, -291, -1586]",1,,1,1,False,1,
5256l1,"[0, 0, 0, -435, 1406]",0,,0,0,False,0,
5258a1,"[1, 0, 0, -699, 7057]",0,,0,0,True,0,
5258b1,"[1, -1, 1, -54, -187]",1,,1,1,False,1,
5259a1,"[1, 1, 0, -27, 0]",1,,1,1,False,1,
5259b1,"[0, -1, 1, -5, -10]",0,,0,0,False,0,
5259c1,"[1, 0, 1, -46, -109]",0,,0,0,False,0,
5260a1,"[0, 0, 0, -107408, 13723268]",0,,0,0,False,0,
5260b1,"[0, 0, 0, -32, -156]",1,,1,1,False,1,
5260c1,"[0, 1, 0, -165, 775]",1,,1,1,True,1,
5262a1,"[1, 1, 0, 34, -12]",1,,1,1,False,1,
5262b1,"[1, 1, 1, -100, -427]",0,,0,0,False,0,
5262c1,"[1, 1, 1, -25, -61]",0,,0,0,False,0,
5262d1,"[1, 1, 1, 5, -7]",1,,1,1,False,1,
5262e1,"[1, 0, 0, -522, 4644]",1,,1,1,False,1,
5264a1,"[0, -1, 0, -960, -11216]",0,,0,0,False,0,
5264b1,"[0, 1, 0, 0, -28]",0,,0,0,False,0,
5264c1,"[0, 0, 0, -115, -702]",1,,1,1,False,1,
5264d1,"[0, 1, 0, -112, 420]",1,,1,1,False,1,
5264e1,"[0, 0, 0, 26693, -1292310]",1,,1,1,False,1,
5264f1,"[0, -1, 0, 56, -784]",1,,1,1,False,1,
5264g1,"[0, 0, 0, -283, -1846]",1,,1,1,False,1,
5264h1,"[0, 1, 0, -1872136, -1169449484]",1,,1,1,False,1,
5264i1,"[0, 1, 0, 384, 2228]",1,,1,1,False,1,
5264j1,"[0, 1, 0, 3936, 95924]",1,,1,1,False,1,
5264k1,"[0, 1, 0, -152, -620]",1,,1,1,False,1,
5265a1,"[1, -1, 1, -218, 13366]",1,,1,1,False,1,
5265b1,"[1, -1, 1, -218, -1214]",1,,1,1,False,1,
5265c1,"[0, 0, 1, -1863, -17557]",1,,1,1,False,1,
5265d1,"[0, 0, 1, -2253, 41158]",1,,1,1,False,1,
5265e1,"[0, 0, 1, -828, -6586]",0,,0,0,True,0,
5265f1,"[1, -1, 0, 0, -39]",0,,0,0,False,0,
5265g1,"[0, 0, 1, -2878203, -1878910392]",0,,0,0,False,0,
5265h1,"[0, 0, 1, -207, 650]",2,,2,2,False,2,
5265i1,"[0, 0, 1, -6852, 218310]",1,,1,1,True,1,
5265j1,"[0, 0, 1, -282, 1812]",1,,1,1,True,1,
5265k1,"[1, -1, 1, -2, 1054]",1,,1,1,False,1,
5265l1,"[0, 0, 1, -25903827, 50730580577]",1,,1,1,False,1,
5265m1,"[0, 0, 1, -198, 1028]",1,,1,1,True,1,
5265n1,"[1, -1, 0, -24, -487]",1,,1,1,False,1,
5265o1,"[1, -1, 0, -24, 53]",1,,1,1,False,1,
5265p1,"[0, 0, 1, -20277, -1111273]",1,,1,1,False,1,
5266a1,"[1, 0, 0, -7, 1]",1,,1,1,False,1,
5268a1,"[0, -1, 0, 6, 9]",2,,2,2,False,2,
5268b1,"[0, -1, 0, 186, -171]",1,,1,1,False,1,
5269a1,"[1, -1, 1, 6, 8]",0,,0,0,False,0,
5270a1,"[1, 1, 0, -7083, -232963]",1,,1,1,False,1,
5270b1,"[1, 0, 1, -394, 2956]",0,,0,0,True,0,
5270c1,"[1, 0, 1, -357093, -69222192]",1,,1,1,False,1,
5270d1,"[1, 1, 1, -2661, 51803]",0,,0,0,False,0,
5270e1,"[1, -1, 1, 53, -1829]",1,,1,1,False,1,
5270f1,"[1, -1, 1, -177, 801]",1,,1,1,False,1,
5271a1,"[0, -1, 1, -1198, 16365]",0,,0,0,False,0,
5271b1,"[0, -1, 1, -17178, 872327]",1,,1,1,False,1,
5271c1,"[0, 1, 1, -8, -10]",1,,1,1,False,1,
5271d1,"[1, 0, 1, -144, 649]",0,,0,0,False,0,
5272a1,"[0, 1, 0, -24, -32]",1,,1,1,False,1,
5272b1,"[0, 0, 0, -4, 20]",0,,0,0,False,0,
5274a1,"[1, -1, 0, -12, -8]",1,,1,1,False,1,
5274b1,"[1, -1, 0, -162, -11372]",0,,0,0,False,0,
5274c1,"[1, -1, 0, -135, 434749]",0,,0,0,False,0,
5274d1,"[1, -1, 0, -81, -275]",0,,0,0,False,0,
5274e1,"[1, -1, 0, -576, -3456]",1,,1,1,False,1,
5274f1,"[1, -1, 1, -110, 325]",1,,1,1,False,1,
5274g1,"[1, -1, 1, -22955, -4485]",1,,1,1,False,1,
5274h1,"[1, -1, 1, -14, 69]",1,,1,1,False,1,
5274i1,"[1, -1, 1, -734, -7513]",0,,0,0,False,0,
5274j1,"[1, -1, 1, -203, 1149]",0,,0,0,False,0,
5275a1,"[1, 0, 1, -1, -977]",0,,0,0,False,0,
5275b1,"[1, 0, 1, 174, 423]",1,,1,1,False,1,
5275c1,"[1, 1, 1, 7, 6]",1,,1,1,False,1,
5276a1,"[0, 0, 0, -1, -7]",0,,0,0,False,0,
5276b1,"[0, -1, 0, -46, 137]",1,,1,1,False,1,
5277a1,"[1, 1, 1, -37, -118]",1,,1,1,False,1,
5277b1,"[0, -1, 1, -757, 8229]",0,,0,0,False,0,
5278a1,"[1, 0, 1, -4792, -133754]",0,,0,0,False,0,
5278b1,"[1, 1, 0, -1092, 13520]",0,,0,0,False,0,
5278c1,"[1, 0, 1, 480059, 11711952]",0,,0,0,True,0,
5278d1,"[1, 1, 1, 2576, -20655]",1,,1,1,False,1,
5278e1,"[1, 1, 1, -7377, -246971]",0,,0,0,False,0,
5278f1,"[1, 1, 1, -14, 187]",1,,1,1,False,1,
5278g1,"[1, 0, 0, 7, 49]",0,,0,0,True,0,
5280a1,"[0, -1, 0, -206, 1056]",1,,1,1,False,1,
5280b1,"[0, -1, 0, -1870, 157300]",0,,0,0,False,0,
5280c1,"[0, -1, 0, -30, 0]",0,,0,0,False,0,
5280d1,"[0, -1, 0, -1110, -14508]",0,,0,0,False,0,
5280e1,"[0, -1, 0, -556770, 157973400]",1,,1,1,False,1,
5280f1,"[0, 1, 0, -186, 864]",0,,0,0,False,0,
5280g1,"[0, 1, 0, -206, -1056]",1,,1,1,False,1,
5280h1,"[0, 1, 0, 10, -12]",0,,0,0,False,0,
5280i1,"[0, 1, 0, -30, 0]",0,,0,0,False,0,
5280j1,"[0, -1, 0, -186, -864]",1,,1,1,False,1,
5280k1,"[0, -1, 0, -48850, -4654748]",1,,1,1,False,1,
5280l1,"[0, -1, 0, -10, 100]",1,,1,1,False,1,
5280m1,"[0, -1, 0, 10, 12]",1,,1,1,False,1,
5280n1,"[0, -1, 0, -990, 12312]",0,,0,0,False,0,
5280o1,"[0, 1, 0, -556770, -157973400]",0,,0,0,False,0,
5280p1,"[0, 1, 0, -990, -12312]",0,,0,0,False,0,
5280q1,"[0, 1, 0, -1870, -157300]",1,,1,1,False,1,
5280r1,"[0, 1, 0, -48850, 4654748]",1,,1,1,False,1,
5280s1,"[0, 1, 0, -10, -100]",1,,1,1,False,1,
5280t1,"[0, 1, 0, -1110, 14508]",1,,1,1,False,1,
5282a1,"[1, -1, 1, 285, -10461]",1,,1,1,False,1,
5283a1,"[0, 0, 1, 6, 94]",1,,1,1,False,1,
5283b1,"[0, 0, 1, -804, -8816]",1,,1,1,False,1,
5285a1,"[1, 0, 0, -571, -5300]",1,,1,1,False,1,
5285b1,"[1, 1, 1, 220, -28800]",2,,2,2,False,2,
5285c1,"[1, -1, 1, 128, -406]",1,,1,1,False,1,
5285d1,"[1, -1, 1, -102, -576]",1,,1,1,False,1,
5286a1,"[1, 0, 0, 1742, -37756]",1,,1,1,False,1,
5286b1,"[1, 0, 0, -2, 12]",1,,1,1,False,1,
5288a1,"[0, 0, 0, -11, -42]",0,,0,0,False,0,
5289a1,"[0, -1, 1, 3, -7]",1,,1,1,False,1,
5289b1,"[0, -1, 1, -4890559, -4408069026]",1,,1,1,False,1,
5289c1,"[0, 1, 1, -922, 10474]",1,,1,1,False,1,
5289d1,"[0, 1, 1, 205, -880]",1,,1,1,False,1,
5289e1,"[1, 0, 0, -1239, 6624]",0,,0,0,False,0,
5290a1,"[1, 0, 1, -11914, 508486]",0,,0,0,True,0,
5290b1,"[1, 1, 0, -758, 80212]",0,,0,0,False,0,
5290c1,"[1, 0, 1, -23, -44]",1,,1,1,False,1,
5290d1,"[1, 1, 0, -401257, -979951099]",1,,1,1,False,1,
5291a1,"[1, 0, 0, 20, 19]",0,,0,0,False,0,
5292a1,"[0, 0, 0, 0, 49]",0,,0,0,True,0,
5292b1,"[0, 0, 0, 0, -67228]",1,,1,1,False,1,
5292c1,"[0, 0, 0, 0, -7]",1,,1,1,False,1,
5292d1,"[0, 0, 0, -2352, 42532]",1,,1,1,False,1,
5292e1,"[0, 0, 0, 3969, -18522]",1,,1,1,False,1,
5292f1,"[0, 0, 0, -10584, -407484]",1,,1,1,False,1,
5292g1,"[0, 0, 0, 441, 686]",1,,1,1,False,1,
5292h1,"[0, 0, 0, 0, 196]",1,,1,1,True,1,
5292i1,"[0, 0, 0, 0, 2401]",1,,1,1,True,1,
5292j1,"[0, 0, 0, 0, -16807]",0,,0,0,False,0,
5292k1,"[0, 0, 0, 0, -1372]",0,,0,0,False,0,
5292l1,"[0, 0, 0, -21168, -1148364]",0,,0,0,False,0,
5292m1,"[0, 0, 0, -1176, 15092]",0,,0,0,False,0,
5293a1,"[1, 0, 0, -1606, -24803]",0,,0,0,False,0,
5294a1,"[1, 0, 0, 11, 1]",1,,1,1,False,1,
5296a1,"[0, -1, 0, -7, -6]",1,,1,1,False,1,
5296b1,"[0, 0, 0, 1, 14]",2,,2,2,False,2,
5296c1,"[0, 1, 0, -685, -7134]",0,,0,0,False,0,
5296d1,"[0, -1, 0, 520, 13424]",1,,1,1,False,1,
5296e1,"[0, -1, 0, -80, -256]",1,,1,1,False,1,
5296f1,"[0, -1, 0, 3, -4]",1,,1,1,False,1,
5298a1,"[1, 1, 0, -4459, 112765]",0,,0,0,False,0,
5298b1,"[1, 1, 1, -98, 623]",1,,1,1,False,1,
5300a1,"[0, 1, 0, -108, 788]",0,,0,0,False,0,
5300b1,"[0, -1, 0, 1092, 10312]",0,,0,0,False,0,
5300c1,"[0, -1, 0, -23333, 1379537]",0,,0,0,False,0,
5300d1,"[0, -1, 0, -93, 377]",1,,1,1,False,1,
5300e1,"[0, 1, 0, -433, -3612]",1,,1,1,False,1,
5300f1,"[0, 1, 0, -2333, 42463]",1,,1,1,True,1,
5300g1,"[0, 1, 0, -933, 10663]",2,,2,2,False,2,
5302a1,"[1, 1, 0, -3736, -89472]",1,,1,1,False,1,
5302b1,"[1, 0, 1, -426, 60]",0,,0,0,True,0,
5302c1,"[1, 1, 0, -66, -236]",2,,2,2,False,2,
5302d1,"[1, 0, 1, -8, -8]",2,,2,2,False,2,
5302e1,"[1, 0, 1, -7019, 225750]",2,,2,2,False,2,
5302f1,"[1, -1, 1, -126, 525]",2,,2,2,False,2,
5302g1,"[1, -1, 1, 17, 55]",1,,1,1,False,1,
5302h1,"[1, 0, 0, 5, 33]",1,,1,1,False,1,
5302i1,"[1, 1, 1, -2365, 43251]",2,,2,2,False,2,
5302j1,"[1, -1, 1, -13260, -584375]",0,,2,0,False,Bounded 0–2,
5303a1,"[1, 1, 0, -4, -3]",0,,0,0,False,0,
5304a1,"[0, -1, 0, -14288, 659868]",1,,1,1,False,1,
5304b1,"[0, -1, 0, -132668, -18555180]",0,,0,0,False,0,
5304c1,"[0, -1, 0, 13, 0]",1,,1,1,False,1,
5304d1,"[0, 1, 0, -40108, -3053056]",1,,1,1,False,1,
5304e1,"[0, 1, 0, -783, -8586]",1,,1,1,False,1,
5304f1,"[0, 1, 0, -443, 12810]",1,,1,1,False,1,
5304g1,"[0, -1, 0, -424, -3140]",0,,0,0,False,0,
5304h1,"[0, -1, 0, -68, -156]",1,,1,1,False,1,
5304i1,"[0, -1, 0, -55, 136]",1,,1,1,False,1,
5304j1,"[0, -1, 0, -447, 3312]",0,,0,0,False,0,
5304k1,"[0, -1, 0, -39, 264]",2,,2,2,False,2,
5304l1,"[0, 1, 0, -579, 3222]",1,,1,1,False,1,
5306a1,"[1, 0, 1, -661, -20064]",1,,1,1,False,1,
5306b1,"[1, -1, 1, -4, -5]",0,,0,0,False,0,
5306c1,"[1, 0, 0, -4, -8]",0,,0,0,False,0,
5306d1,"[1, 0, 0, -7, 49]",0,,0,0,True,0,
5306e1,"[1, 0, 0, -74, -2588]",0,,0,0,True,0,
5307a1,"[1, 1, 1, -783, -8760]",1,,1,1,False,1,
5307b1,"[1, 0, 0, 712, 3843]",1,,1,1,False,1,
5309a1,"[0, 0, 1, -17, -27]",1,,1,1,False,1,
5310a1,"[1, -1, 0, -15, 45]",2,,2,2,False,2,
5310b1,"[1, -1, 0, -16134, 430388]",0,,0,0,False,0,
5310c1,"[1, -1, 0, -15054, 715860]",1,,1,1,True,1,
5310d1,"[1, -1, 0, 28035, 1673541]",1,,1,1,False,1,
5310e1,"[1, -1, 0, 2340, 45616]",1,,1,1,False,1,
5310f1,"[1, -1, 0, -3150, -67500]",1,,1,1,False,1,
5310g1,"[1, -1, 0, -6489, -415827]",0,,0,0,False,0,
5310h1,"[1, -1, 0, -639, 6673]",2,,2,2,False,2,
5310i1,"[1, -1, 1, 2752, -129949]",0,,0,0,True,0,
5310j1,"[1, -1, 1, -1793, -15343]",1,,1,1,False,1,
5310k1,"[1, -1, 1, -137, -1079]",1,,1,1,False,1,
5310l1,"[1, -1, 1, 7, -143]",1,,1,1,False,1,
5310m1,"[1, -1, 1, 7087, -3123583]",0,,0,0,False,0,
5310n1,"[1, -1, 1, 7, -359]",0,,0,0,False,0,
5310o1,"[1, -1, 1, 148, -61]",0,,0,0,False,0,
5310p1,"[1, -1, 1, -9932, -17685169]",0,,0,0,False,0,
5310q1,"[1, -1, 1, 1408, -4759]",0,,0,0,False,0,
5310r1,"[1, -1, 1, -302, 74301]",1,,1,1,False,1,
5312a1,"[0, 1, 0, -13, 19]",1,,1,1,False,1,
5312b1,"[0, 1, 0, 7, -25]",1,,1,1,False,1,
5312c1,"[0, -1, 0, 3, 13]",1,,1,1,False,1,
5312d1,"[0, 1, 0, -417, 3263]",0,,0,0,False,0,
5312e1,"[0, 1, 0, 63, -97]",0,,0,0,False,0,
5312f1,"[0, -1, 0, 7, 25]",2,,2,2,False,2,
5312g1,"[0, 0, 0, -28, 80]",0,,0,0,False,0,
5312h1,"[0, -1, 0, -417, -3263]",0,,0,0,False,0,
5312i1,"[0, -1, 0, 63, 97]",0,,0,0,False,0,
5312j1,"[0, -1, 0, -169, 905]",2,,2,2,False,2,
5312k1,"[0, 0, 0, -244, -2752]",0,,0,0,False,0,
5312l1,"[0, 0, 0, -28, -80]",0,,0,0,False,0,
5312m1,"[0, 1, 0, 3, -13]",1,,1,1,False,1,
5312n1,"[0, 1, 0, -169, -905]",1,,1,1,False,1,
5312o1,"[0, -1, 0, -13, -19]",1,,1,1,False,1,
5312p1,"[0, 0, 0, -244, 2752]",1,,1,1,False,1,
5313a1,"[0, -1, 1, -162, -22453]",1,,1,1,False,1,
5313b1,"[1, 1, 0, -72, -405]",1,,1,1,False,1,
5313c1,"[1, 1, 1, -83, 272]",1,,1,1,False,1,
5313d1,"[0, 1, 1, 364, -103]",0,,0,0,False,0,
5314a1,"[1, 0, 0, -54, 148]",1,,1,1,False,1,
5316a1,"[0, -1, 0, -2460, -46152]",1,,1,1,False,1,
5316b1,"[0, 1, 0, -548, 4740]",1,,1,1,True,1,
5316c1,"[0, 1, 0, 67, 984]",0,,0,0,False,0,
5318a1,"[1, 1, 0, -21, -47]",1,,1,1,False,1,
5318b1,"[1, 1, 1, -52, 117]",2,,2,2,False,2,
5318c1,"[1, 1, 1, -2216, 33705]",1,,1,1,False,1,
5319a1,"[1, -1, 0, 39, 8]",1,,1,1,False,1,
5319b1,"[0, 0, 1, -1755, -28330]",1,,1,1,False,1,
5319c1,"[0, 0, 1, -195, 1049]",0,,0,0,False,0,
5319d1,"[1, -1, 1, 4, -2]",1,,1,1,False,1,
5320a1,"[0, 1, 0, 2984, -27216]",1,,1,1,False,1,
5320b1,"[0, 0, 0, -5543, 158842]",0,,0,0,False,0,
5320c1,"[0, 1, 0, -75, -350]",0,,0,0,False,0,
5320d1,"[0, 0, 0, -227, -1346]",1,,1,1,False,1,
5320e1,"[0, 0, 0, -978122, 375277761]",1,,1,1,False,1,
5320f1,"[0, 0, 0, 92, -268]",0,,0,0,False,0,
5320g1,"[0, -1, 0, -75, -220]",0,,0,0,False,0,
5320h1,"[0, 0, 0, -2162, 38309]",1,,1,1,False,1,
5322a1,"[1, 1, 0, -601, 5605]",1,,1,1,False,1,
5322b1,"[1, 0, 1, -6, -104]",1,,1,1,False,1,
5325a1,"[1, 1, 1, 12, 156]",1,,1,1,False,1,
5325b1,"[0, -1, 1, -83, -3682]",0,,0,0,False,0,
5325c1,"[1, 1, 1, -87738, -9543894]",0,,0,0,False,0,
5325d1,"[0, -1, 1, -562333, -162120432]",1,,1,1,False,1,
5325e1,"[1, 1, 0, -950, 10875]",1,,1,1,False,1,
5325f1,"[1, 1, 1, -263, -1744]",1,,1,1,False,1,
5325g1,"[0, -1, 1, -4458, 7091318]",1,,1,1,False,1,
5325h1,"[0, 1, 1, -3, -31]",0,,0,0,False,0,
5325i1,"[1, 0, 1, -2193451, -1188599827]",0,,0,0,False,0,
5325j1,"[1, 0, 1, 124, 3773]",0,,0,0,False,0,
5325k1,"[0, 1, 1, -633, 6644]",1,,1,1,False,1,
5325l1,"[0, 1, 1, -22493, -1305961]",1,,1,1,False,1,
5325m1,"[1, 0, 1, -6576, -204827]",1,,1,1,False,1,
5325n1,"[1, 0, 0, -338, -3333]",1,,1,1,False,1,
5325o1,"[1, 0, 0, -38, 87]",1,,1,1,False,1,
5325p1,"[0, 1, 1, -178, 56659]",1,,1,1,False,1,
5327a1,"[1, -1, 1, -16, -20]",2,,2,2,False,2,
5328a1,"[0, 0, 0, 21, 58]",1,,1,1,False,1,
5328b1,"[0, 0, 0, 189, -1566]",1,,1,1,False,1,
5328c1,"[0, 0, 0, -84, 268]",0,,0,0,False,0,
5328d1,"[0, 0, 0, -30, -1001]",1,,1,1,False,1,
5328e1,"[0, 0, 0, -300, 1996]",1,,1,1,False,1,
5328f1,"[0, 0, 0, -354, -133]",1,,1,1,False,1,
5328g1,"[0, 0, 0, -1803, -29990]",1,,1,1,False,1,
5328h1,"[0, 0, 0, -102, -385]",1,,1,1,False,1,
5328i1,"[0, 0, 0, 21, 90]",0,,0,0,False,0,
5328j1,"[0, 0, 0, 189, -2430]",0,,0,0,False,0,
5328k1,"[0, 0, 0, -324, -2457]",1,,1,1,False,1,
5328l1,"[0, 0, 0, -3699, 87858]",1,,1,1,False,1,
5328m1,"[0, 0, 0, -36, 91]",1,,1,1,False,1,
5328n1,"[0, 0, 0, -411, -3254]",1,,1,1,False,1,
5328o1,"[0, 0, 0, -120, -497]",1,,1,1,False,1,
5328p1,"[0, 0, 0, 2445, 297394]",1,,1,1,False,1,
5328q1,"[0, 0, 0, -144, 432]",1,,1,1,False,1,
5328r1,"[0, 0, 0, -84, 83]",1,,1,1,False,1,
5328s1,"[0, 0, 0, 213, -79270]",1,,1,1,False,1,
5328t1,"[0, 0, 0, 285, -7198]",0,,0,0,False,0,
5328u1,"[0, 0, 0, -480, 4016]",0,,0,0,False,0,
5328v1,"[0, 0, 0, 2229, -11270]",0,,0,0,False,0,
5328w1,"[0, 0, 0, -48, -20]",0,,0,0,False,0,
5328x1,"[0, 0, 0, -26253723, 51777119050]",0,,0,0,False,0,
5329a1,"[1, -1, 0, -6328, -107829]",1,,1,1,False,1,
5330a1,"[1, 1, 0, -643, -6703]",1,,1,1,False,1,
5330b1,"[1, -1, 1, -148, -653]",1,,1,1,False,1,
5330c1,"[1, 1, 1, -2271, 40709]",1,,1,1,False,1,
5330d1,"[1, 0, 0, -111, -215]",1,,1,1,False,1,
5330e1,"[1, 0, 0, -208526, 32549380]",0,,0,0,True,0,
5330f1,"[1, -1, 1, 3, 21]",1,,1,1,False,1,
5330g1,"[1, -1, 1, -1047, 3119]",1,,1,1,False,1,
5330h1,"[1, 0, 0, 1055, -35063]",1,,1,1,False,1,
5331a1,"[0, -1, 1, 9, -7]",1,,1,1,False,1,
5331b1,"[1, 1, 1, -28, -28]",1,,1,1,False,1,
5331c1,"[0, -1, 1, -50, -121]",1,,1,1,False,1,
5331d1,"[1, 1, 1, 6, 0]",2,,2,2,False,2,
5331e1,"[1, 0, 0, -10, -7]",1,,1,1,False,1,
5332a1,"[0, -1, 0, -194, -979]",1,,1,1,False,1,
5332b1,"[0, 0, 0, 4, -39]",0,,0,0,False,0,
5334a1,"[1, 1, 0, -114, 180]",1,,1,1,False,1,
5334b1,"[1, 0, 1, -900, 10306]",1,,1,1,False,1,
5334c1,"[1, 0, 1, -15, -14]",0,,0,0,False,0,
5334d1,"[1, 0, 0, -44235303, 114572344905]",0,,0,0,False,0,
5334e1,"[1, 0, 0, -172, -880]",0,,0,0,False,0,
5334f1,"[1, 0, 0, -11344, -2287360]",0,,0,0,False,0,
5335a1,"[1, -1, 0, -6971074, -5487367545]",0,,2,0,False,Bounded 0–2,
5335b1,"[1, -1, 0, -934, 93115]",0,,0,0,False,0,
5336a1,"[0, 0, 0, 221, -127186]",0,,0,0,False,0,
5336b1,"[0, 0, 0, -31, -126]",1,,1,1,False,1,
5337a1,"[0, 0, 1, 6, 2]",1,,1,1,False,1,
5337b1,"[0, 0, 1, 54, -61]",0,,0,0,False,0,
5337c1,"[1, -1, 0, -108, 459]",0,,0,0,False,0,
5337d1,"[0, 0, 1, -876, -9981]",1,,1,1,False,1,
5337e1,"[1, -1, 1, -14, -34]",1,,1,1,False,1,
5338a1,"[1, -1, 0, -17, -35]",0,,0,0,False,0,
5339a1,"[0, -1, 1, 1, 3]",1,,1,1,False,1,
5340a1,"[0, -1, 0, 59, -95]",1,,1,1,False,1,
5340b1,"[0, -1, 0, -105, -198]",1,,1,1,False,1,
5340c1,"[0, 1, 0, -121, -436]",0,,0,0,False,0,
5341a1,"[1, -1, 0, -401, 3198]",1,,1,1,False,1,
5341b1,"[0, 0, 1, -245, -3516]",1,,1,1,False,1,
5343a1,"[1, 1, 0, 9, 12]",1,,1,1,False,1,
5344a1,"[0, 0, 0, -183707, 30306562]",0,,0,0,False,0,
5344b1,"[0, 0, 0, -183707, -30306562]",1,,1,1,False,1,
5345a1,"[1, 1, 1, -6, 4]",2,,2,2,False,2,
5346a1,"[1, -1, 0, 66, -748]",1,,1,1,False,1,
5346b1,"[1, -1, 0, -20184, 1086272]",1,,1,1,False,1,
5346c1,"[1, -1, 0, 12, 80]",0,,0,0,False,0,
5346d1,"[1, -1, 0, -51, -139]",0,,0,0,False,0,
5346e1,"[1, -1, 0, 12, 44]",2,,2,2,False,2,
5346f1,"[1, -1, 0, -11031, 448703]",0,,0,0,True,0,
5346g1,"[1, -1, 0, -339, -1963]",1,,1,1,False,1,
5346h1,"[1, -1, 0, -136338, 19496276]",1,,1,1,False,1,
5346i1,"[1, -1, 0, 12, -118]",1,,1,1,True,1,
5346j1,"[1, -1, 1, 106, -2267]",0,,0,0,False,0,
5346k1,"[1, -1, 1, 34, -11]",0,,0,0,False,0,
5346l1,"[1, -1, 1, 7, 25]",1,,1,1,False,1,
