label,conductor,delta,rank,a_invariants_raw
294.g4,294,7471182096,0,"[1, 0, 0, -4117, -101935]"
294.g5,294,1897443072,0,"[1, 0, 0, -197, -2367]"
294.g6,294,4.96312E+14,0,"[1, 0, 0, 18913, -381333]"
296.a1,296,9472,1,"[0, -1, 0, -9, 13]"
296.b1,296,9472,1,"[0, -1, 0, -33, 85]"
297.a1,297,2381643,1,"[0, 0, 1, -81, 290]"
297.b1,297,297,1,"[1, -1, 1, 1, 0]"
297.c1,297,216513,1,"[1, -1, 0, 12, -19]"
297.d1,297,3267,0,"[0, 0, 1, -9, -11]"
298.a1,298,298,1,"[1, -1, 0, 1, -1]"
298.b1,298,76288,1,"[1, 0, 0, -19, 33]"
300.a1,300,18000,1,"[0, -1, 0, -13, 22]"
300.a2,300,2592000,1,"[0, -1, 0, 12, 72]"
300.b1,300,19200,0,"[0, -1, 0, -1213, -15863]"
300.b2,300,172800,0,"[0, -1, 0, -13, -23]"
300.c1,300,300000000,0,"[0, 1, 0, -30333, -2043537]"
300.c2,300,2700000000,0,"[0, 1, 0, -333, -3537]"
300.d1,300,281250000,0,"[0, 1, 0, -333, 2088]"
300.d2,300,40500000000,0,"[0, 1, 0, 292, 9588]"
302.a1,302,182408,0,"[1, 1, 0, -39, 77]"
302.a2,302,9664,0,"[1, 1, 0, 1, 5]"
302.b1,302,4832,1,"[1, -1, 1, 0, 3]"
302.c1,302,4947968,1,"[1, 1, 1, -230, 1251]"
302.c2,302,6.28022E+11,1,"[1, 1, 1, 1650, -27389]"
303.a1,303,8181,1,"[0, 1, 1, -6, 2]"
303.b1,303,483079869,1,"[0, 1, 1, -197, -208]"
304.a1,304,4864,1,"[0, 1, 0, -21, 31]"
304.b1,304,38912,1,"[0, -1, 0, -8, 16]"
304.c1,304,1.04454E+13,0,"[0, -1, 0, -1368, 157168]"
304.c2,304,622592,0,"[0, -1, 0, -248, -1424]"
304.c3,304,14384365568,0,"[0, -1, 0, 152, -5776]"
304.d1,304,20284203008,1,"[0, 1, 0, -1120, 15604]"
304.d2,304,2490368,1,"[0, 1, 0, 0, -76]"
3040,304,4864,0,"[0, -1, 0, -1, -3]"
304.f1,304,77824,0,"[0, -1, 0, -12309, 529757]"
304.f2,304,28094464,0,"[0, -1, 0, -149, 797]"
304.f3,304,77824,0,"[0, -1, 0, 11, -3]"
306.a1,306,35192575602,1,"[1, -1, 0, -1017, 8883]"
306.a2,306,14326308,1,"[1, -1, 0, -927, 11097]"
306.a3,306,1685448,1,"[1, -1, 0, -387, -2835]"
306.a4,306,793152,1,"[1, -1, 0, -27, -27]"
306.b1,306,3792258,0,"[1, -1, 0, -249696, 48087270]"
306.b2,306,19727326116,0,"[1, -1, 0, -15606, 754272]"
306.b3,306,9.15359E+13,0,"[1, -1, 0, -14796, 835434]"
306.b4,306,22116448656,0,"[1, -1, 0, -1026, 10692]"
306.b5,306,256981248,0,"[1, -1, 0, -306, -1836]"
306.b6,306,2.13391E+12,0,"[1, -1, 0, 2034, 60264]"
306.c1,306,8.45E+12,0,"[1, -1, 1, -6755, 163235]"
306.c2,306,578207808,0,"[1, -1, 1, -2300, -41857]"
306.c3,306,8.95716E+11,0,"[1, -1, 1, -1940, -55681]"
306.c4,306,7.29753E+14,0,"[1, -1, 1, 16285, 1020323]"
306.d1,306,446148,0,"[1, -1, 1, -23, -21]"
306.d2,306,34130322,0,"[1, -1, 1, 67, -201]"
307.a1,307,307,0,"[0, 0, 1, -8, -9]"
307.b1,307,307,0,"[1, 1, 0, 0, -1]"
307.c1,307,307,0,"[0, 0, 1, 1, -1]"
307.d1,307,307,0,"[0, -1, 1, 2, -1]"
308.a1,308,137984,1,"[0, -1, 0, -21, 49]"
309.a1,309,25029,1,"[1, 0, 0, -6, 9]"
310.a1,310,4.43752E+11,1,"[1, 0, 0, -2046, 15376]"
310.a2,310,307520,1,"[1, 0, 0, -1706, 26980]"
310.a3,310,3174400,1,"[1, 0, 0, -106, 420]"
310.a4,310,7447750000,1,"[1, 0, 0, 454, 1876]"
310.b1,310,192200,0,"[1, 1, 1, -1066, -13841]"
310.b2,310,1240000,0,"[1, 1, 1, -66, -241]"
312.a1,312,87340032,0,"[0, -1, 0, -304, -1892]"
312.a2,312,3504384,0,"[0, -1, 0, -44, 84]"
312.a3,312,1872,0,"[0, -1, 0, -39, 108]"
312.a4,312,263218176,0,"[0, -1, 0, 136, 444]"
312.b1,312,1872,1,"[0, -1, 0, -3, 0]"
312.b2,312,129792,1,"[0, -1, 0, 12, -12]"
312.c1,312,2075690448,0,"[0, -1, 0, -651, 6228]"
312.c2,312,3.00266E+11,0,"[0, -1, 0, 564, 25668]"
312.d1,312,2426112,1,"[0, 1, 0, -60, 144]"
312.d2,312,73008,1,"[0, 1, 0, 5, 14]"
3120,312,29952,0,"[0, 1, 0, -68, -240]"
31200,312,8112,0,"[0, 1, 0, -3, -6]"
312.f1,312,39936,0,"[0, 1, 0, -832, -9520]"
312.f2,312,389376,0,"[0, 1, 0, -52, -160]"
312.f3,312,16848,0,"[0, 1, 0, -7, 2]"
312.f4,312,87739392,0,"[0, 1, 0, 8, -448]"
314.a1,314,160768,1,"[1, -1, 0, 13, -11]"
315.a1,315,9568125,1,"[1, -1, 1, -1013, 12656]"
315.a2,315,8037225,1,"[1, -1, 1, -68, 182]"
315.a3,315,76545,1,"[1, -1, 1, -23, -34]"
315.a4,315,708883245,1,"[1, -1, 1, 157, 992]"
315.b1,315,9966796875,0,"[0, 0, 1, -1182, 16362]"
315.b2,315,25515,0,"[0, 0, 1, -12, -18]"
315.b3,315,31255875,0,"[0, 0, 1, 78, 45]"
316.a1,316,20224,1,"[0, 0, 0, -7, -2]"
316.b1,316,20224,0,"[0, -1, 0, -180, -872]"
318.a1,318,77274,1,"[1, 1, 0, 7, -9]"
318.b1,318,187564032,0,"[1, 1, 0, 142, 180]"
318.c1,318,11448,0,"[1, 0, 1, -61, 176]"
318.c2,318,228675072,0,"[1, 0, 1, 44, 722]"
318.d1,318,976896,1,"[1, 1, 1, -12, 45]"
3180,318,25758,0,"[1, 1, 1, 2, -7]"
319.a1,319,9251,0,"[0, 0, 1, -37, -87]"
320.a1,320,128000,1,"[0, 1, 0, -165, 763]"
320.a2,320,256000000,1,"[0, 1, 0, -145, 975]"
320.a3,320,5120,1,"[0, 1, 0, -5, -5]"
320.a4,320,409600,1,"[0, 1, 0, 15, -17]"
320.b1,320,20480,0,"[0, 1, 0, -25, -57]"
320.b2,320,1600,0,"[0, 1, 0, 0, -2]"
320.c1,320,327680,1,"[0, 0, 0, -428, -3408]"
320.c2,320,409600,1,"[0, 0, 0, -28, -48]"
320.c3,320,5120,1,"[0, 0, 0, -8, 8]"
320.c4,320,40960000,1,"[0, 0, 0, 52, -272]"
320.d1,320,327680,0,"[0, 0, 0, -428, 3408]"
320.d2,320,409600,0,"[0, 0, 0, -28, 48]"
320.d3,320,5120,0,"[0, 0, 0, -8, -8]"
320.d4,320,40960000,0,"[0, 0, 0, 52, 272]"
3200,320,20480,0,"[0, -1, 0, -25, 57]"
32000,320,1600,0,"[0, -1, 0, 0, 2]"
320.f1,320,128000,0,"[0, -1, 0, -165, -763]"
320.f2,320,256000000,0,"[0, -1, 0, -145, -975]"
320.f3,320,5120,0,"[0, -1, 0, -5, 5]"
320.f4,320,409600,0,"[0, -1, 0, 15, 17]"
322.a1,322,5411854,1,"[1, -1, 0, -238, 1470]"
322.a2,322,725788,1,"[1, -1, 0, -8, 44]"
322.b1,322,1755162752,0,"[1, 1, 0, -605, 5117]"
322.b2,322,60669952,0,"[1, 1, 0, 35, 381]"
322.c1,322,829472,1,"[1, 0, 0, -174, 868]"
322.c2,322,164864,1,"[1, 0, 0, -14, 4]"
322.d1,322,51842,0,"[1, 1, 1, -14, -23]"
322.d2,322,644,0,"[1, 1, 1, -4, 1]"
323.a1,323,26977283,0,"[0, 0, 1, -46, 277]"
324.a1,324,944784,1,"[0, 0, 0, -189, -999]"
324.a2,324,11664,1,"[0, 0, 0, -9, 9]"
324.b1,324,20736,0,"[0, 0, 0, -39, 94]"
324.b2,324,136048896,0,"[0, 0, 0, 81, 486]"
324.c1,324,8503056,0,"[0, 0, 0, -81, -243]"
324.c2,324,1296,0,"[0, 0, 0, -21, 37]"
324.d1,324,15116544,0,"[0, 0, 0, -351, -2538]"
324.d2,324,186624,0,"[0, 0, 0, 9, -18]"
325.a1,325,126953125,0,"[0, -1, 1, -12708, -547182]"
325.a2,325,9282325,0,"[0, -1, 1, -98, 378]"
325.b1,325,54925,1,"[0, -1, 1, -53, -132]"
325.b2,325,325,1,"[0, -1, 1, -3, 3]"
325.c1,325,858203125,1,"[0, 1, 1, -1333, -19131]"
325.c2,325,5078125,1,"[0, 1, 1, -83, 244]"
325.d1,325,1015625,0,"[1, 1, 0, -25, 0]"
325.d2,325,66015625,0,"[1, 1, 0, 100, 125]"
3250,325,1.45036E+11,0,"[0, 1, 1, -2458, 42369]"
32500,325,8125,0,"[0, 1, 1, -508, -4581]"
326.a1,326,21877489664,0,"[1, 0, 1, -14210, -653100]"
326.a2,326,2217342464,0,"[1, 0, 1, -355, 1182]"
326.a3,326,1304,0,"[1, 0, 1, -300, 1970]"
326.b1,326,83456,1,"[1, -1, 0, -80, -256]"
326.c1,326,5216,1,"[1, 0, 0, -6, 4]"
327.a1,327,8829,1,"[1, 0, 0, 4, -3]"
328.a1,328,41984,1,"[0, 0, 0, -11, -10]"
328.a2,328,3442688,1,"[0, 0, 0, 29, -66]"
328.b1,328,10496,0,"[0, -1, 0, -12, 20]"
328.b2,328,1721344,0,"[0, -1, 0, 8, 60]"
329.a1,329,1896619529,0,"[1, 1, 1, 246, -1376]"
330.a1,330,1.91773E+12,0,"[1, 1, 0, -4163, 77343]"
330.a2,330,17862322500,0,"[1, 1, 0, -1413, -20007]"
330.a3,330,1069200,0,"[1, 1, 0, -1393, -20603]"
330.a4,330,2.7795E+12,0,"[1, 1, 0, 1017, -78813]"
330.b1,330,4392300,1,"[1, 1, 0, -1602, 24024]"
330.b2,330,10890000,1,"[1, 1, 0, -102, 324]"
330.b3,330,211200,1,"[1, 1, 0, -22, -44]"
330.b4,330,1392187500,1,"[1, 1, 0, 118, 1776]"
330.c1,330,5.2207E+16,0,"[1, 1, 1, -1832906, -955821481]"
330.c2,330,4.57275E+16,0,"[1, 1, 1, -122186, -12872617]"
330.c3,330,4.48455E+14,0,"[1, 1, 1, -40266, 2921559]"
330.c4,330,4.084E+18,0,"[1, 1, 1, 277814, -79112617]"
330.d1,330,12529687500,0,"[1, 1, 1, -171085, -27308713]"
330.d2,330,4.63015E+11,0,"[1, 1, 1, -11825, 488927]"
330.d3,330,6.43044E+11,0,"[1, 1, 1, -10705, -429025]"
330.d4,330,3.10672E+14,0,"[1, 1, 1, -5205, -862425]"
330.d5,330,68309049600,0,"[1, 1, 1, -1025, 767]"
330.d6,330,1070530560,0,"[1, 1, 1, 255, 255]"
3300,330,283593750,0,"[1, 0, 0, -3885, -93525]"
33000,330,1443420,0,"[1, 0, 0, -1175, 15405]"
330000,330,329422500,0,"[1, 0, 0, -255, -1323]"
3300000,330,3920400,0,"[1, 0, 0, -75, 225]"
33000000,330,126720,0,"[1, 0, 0, 5, 17]"
330000000,330,32153832150,0,"[1, 0, 0, 495, -7473]"
331.a1,331,331,1,"[1, 0, 0, -5, 4]"
333.a1,333,36963,1,"[1, -1, 1, -14, -14]"
333.a2,333,999,1,"[1, -1, 1, 1, -2]"
333.b1,333,26973,1,"[0, 0, 1, -16860, 842625]"
333.b2,333,36926037,1,"[0, 0, 1, -210, 1134]"
333.b3,333,26973,1,"[0, 0, 1, -30, -63]"
333.c1,333,26946027,1,"[1, -1, 0, -123, 494]"
333.c2,333,728271,1,"[1, -1, 0, 12, 35]"
333.d1,333,26973,0,"[0, 0, 1, -9, -7]"
334.a1,334,334,0,"[1, -1, 1, -1, -1]"
335.a1,335,1675,1,"[0, 0, 1, -2, 2]"
336.a1,336,602112,1,"[0, -1, 0, -12544, 544960]"
336.a2,336,88510464,1,"[0, -1, 0, -784, 8704]"
336.a3,336,188116992,1,"[0, -1, 0, -624, -5760]"
336.a4,336,70837874688,1,"[0, -1, 0, -544, 13888]"
336.a5,336,16257024,1,"[0, -1, 0, -64, 64]"
336.a6,336,258048,1,"[0, -1, 0, 16, 0]"
336.b1,336,790272,0,"[0, -1, 0, -1828, 30700]"
336.b2,336,5647152,0,"[0, -1, 0, -113, 516]"
336.b3,336,1306368,0,"[0, -1, 0, -28, 28]"
336.b4,336,21168,0,"[0, -1, 0, 7, 0]"
336.c1,336,580608,0,"[0, -1, 0, -152, -672]"
336.c2,336,112896,0,"[0, -1, 0, -12, 0]"
336.c3,336,336,0,"[0, -1, 0, -7, 10]"
336.c4,336,7375872,0,"[0, -1, 0, 48, -48]"
336.d1,336,1032192,0,"[0, 1, 0, -21504, -1220940]"
336.d2,336,3.82525E+12,0,"[0, 1, 0, -14624, 669300]"
336.d3,336,2.58097E+11,0,"[0, 1, 0, -1664, -9804]"
336.d4,336,260112384,0,"[0, 1, 0, -1344, -19404]"
336.d5,336,66060288,0,"[0, 1, 0, -64, -460]"
336.d6,336,1.72793E+13,0,"[0, 1, 0, 6176, -69388]"
3360,336,193536,0,"[0, 1, 0, -4032, -99900]"
33600,336,3809369088,0,"[0, 1, 0, -392, 228]"
336000,336,9144576,0,"[0, 1, 0, -252, -1620]"
3360000,336,1037232,0,"[0, 1, 0, -7, -52]"
336.f1,336,16128,0,"[0, 1, 0, -36, 72]"
336.f2,336,2352,0,"[0, 1, 0, -1, 2]"
338.a1,338,6.0575E+14,1,"[1, -1, 0, -35944, -2868878]"
338.a2,338,8031810176,1,"[1, -1, 0, -454, 5812]"
338.b1,338,3.47488E+14,0,"[1, 1, 0, -54421, 4945517]"
338.b2,338,84835994984,0,"[1, 1, 0, 504, -13112]"
338.c1,338,2768896,1,"[1, -1, 0, -389, -2859]"
338.c2,338,676,1,"[1, -1, 0, 1, 1]"
338.d1,338,71991296,1,"[1, 1, 1, -322, 2127]"
338.d2,338,17576,1,"[1, 1, 1, 3, -5]"
3380,338,1.33649E+13,0,"[1, -1, 1, -65773, -6478507]"
33800,338,3262922884,0,"[1, -1, 1, 137, 2643]"
338.f1,338,32127240704,0,"[1, 0, 0, -77659, -8336303]"
338.f2,338,84835994984,0,"[1, 0, 0, -764, -16264]"
338.f3,338,125497034,0,"[1, 0, 0, 81, 467]"
339.a1,339,3051,1,"[0, 1, 1, -2, 2]"
339.b1,339,2224179,1,"[0, 1, 1, -441, 3422]"
339.c1,339,2224179,0,"[0, -1, 1, -112, 501]"
340.a1,340,1360,1,"[0, 0, 0, -28, 57]"
340.a2,340,1849600,1,"[0, 0, 0, -23, 78]"
342.a1,342,19494,1,"[1, -1, 0, -33, -65]"
342.a2,342,2052,1,"[1, -1, 0, -3, 1]"
342.b1,342,11967264,0,"[1, -1, 0, -787968, 269419360]"
342.b2,342,1.96455E+11,0,"[1, -1, 0, -49248, 4218880]"
342.b3,342,1.61565E+15,0,"[1, -1, 0, -47808, 4476064]"
342.b4,342,3.92143E+11,0,"[1, -1, 0, -3168, 62464]"
342.c1,342,60002532,1,"[1, -1, 0, -3852, 92988]"
342.c2,342,6.17336E+11,1,"[1, -1, 0, -3762, 97470]"
342.c3,342,23934528,1,"[1, -1, 0, -72, 0]"
342.c4,342,1534801608,1,"[1, -1, 0, 288, -216]"
342.d1,342,3610152342,0,"[1, -1, 0, -630, 6898]"
342.d2,342,443232,0,"[1, -1, 0, 0, -32]"
3420,342,1.85905E+12,0,"[1, -1, 1, -770, 66305]"
34200,342,110808,0,"[1, -1, 1, -140, -601]"
342000,342,2560108032,0,"[1, -1, 1, 85, -2437]"
342.f1,342,13463172,0,"[1, -1, 1, -860, 9915]"
342.f2,342,31079732562,0,"[1, -1, 1, -770, 12003]"
342.g1,342,14211126,0,"[1, -1, 1, -299, 2053]"
342.g2,342,1495908,0,"[1, -1, 1, -29, 1]"
344.a1,344,11008,1,"[0, 0, 0, 4, 4]"
345.a1,345,18862875,1,"[0, 1, 1, -100, 406]"
345.b1,345,20988075,0,"[1, 0, 0, -411, -3234]"
345.b2,345,26953125,0,"[1, 0, 0, -381, 2820]"
345.b3,345,2975625,0,"[1, 0, 0, -36, -9]"
345.b4,345,46575,0,"[1, 0, 0, 9, 0]"
345.c1,345,646875,0,"[0, -1, 1, -731, -7369]"
345.d1,345,1035,1,"[0, 1, 1, -1, 1]"
3450,345,1.3645E+12,0,"[1, 0, 1, -30134, 2010071]"
34500,345,1.00245E+13,0,"[1, 0, 1, -16564, -807613]"
345000,345,4.88077E+11,0,"[1, 0, 1, -2189, 20387]"
3450000,345,8500170375,0,"[1, 0, 1, 456, 2401]"
345.f1,345,4927635,0,"[0, -1, 1, 30, -97]"
346.a1,346,22144,1,"[1, 1, 1, -7, -3]"
346.b1,346,346,0,"[1, 0, 0, -16, -26]"
347.a1,347,347,1,"[0, 1, 1, 2, 0]"
348.a1,348,6657892848,0,"[0, -1, 0, -94, 3973]"
348.b1,348,1392,1,"[0, -1, 0, 2, 1]"
348.c1,348,1014768,1,"[0, 1, 0, -50, 129]"
348.d1,348,1392,0,"[0, 1, 0, -2, -3]"
350.a1,350,5882450,1,"[1, 1, 0, -45, -185]"
350.a2,350,9800,1,"[1, 1, 0, 5, 5]"
350.b1,350,1875781250,0,"[1, -1, 0, -6692, -209034]"
350.b2,350,85449218750,0,"[1, -1, 0, -2192, 37466]"
350.b3,350,1914062500,0,"[1, -1, 0, -442, -2784]"
350.b4,350,43750000,0,"[1, -1, 0, 58, -284]"
350.c1,350,9.8E+11,0,"[1, -1, 0, -4492, 126416]"
350.d1,350,62720000,1,"[1, -1, 1, -180, 1047]"
3500,350,91913281250,0,"[1, 0, 0, -1138, -20858]"
35000,350,153125000,0,"[1, 0, 0, 112, 392]"
350.f1,350,392000000,0,"[1, 1, 1, -68263, -6893219]"
350.f2,350,28672000000,0,"[1, 1, 1, -4263, -109219]"
350.f3,350,14706125000,0,"[1, 1, 1, -888, -8719]"
350.f4,350,1531250,0,"[1, 1, 1, -263, 1531]"
350.f5,350,437500,0,"[1, 1, 1, -13, 31]"
350.f6,350,343000000,0,"[1, 1, 1, 112, -719]"
352.a1,352,5451776,1,"[0, 0, 0, 8, 112]"
352.b1,352,45056,1,"[0, -1, 0, 3, -11]"
352.c1,352,45056,1,"[0, -1, 0, -45, 133]"
352.d1,352,45056,1,"[0, 1, 0, 3, 11]"
3520,352,45056,0,"[0, 1, 0, -45, -133]"
352.f1,352,5451776,0,"[0, 0, 0, 8, -112]"
353.a1,353,353,0,"[1, 1, 1, -7, 4]"
353.a2,353,124609,0,"[1, 1, 1, -2, 16]"
354.a1,354,1376352,1,"[1, 1, 0, -715, 7069]"
354.b1,354,62710038,0,"[1, 1, 0, -644, 6018]"
354.b2,354,10150596,0,"[1, 1, 0, -54, 0]"
354.b3,354,25488,0,"[1, 1, 0, -34, -92]"
354.b4,354,654337494,0,"[1, 1, 0, 216, 270]"
354.c1,354,14787288,0,"[1, 0, 1, -216, -1250]"
354.c2,354,86022,0,"[1, 0, 1, 9, -8]"
354.d1,354,67968,1,"[1, 1, 1, -5, 11]"
3540,354,708,0,"[1, 1, 1, -3, -3]"
35400,354,62658,0,"[1, 1, 1, 7, -7]"
354.f1,354,4.87083E+12,0,"[1, 1, 1, -23511, -1393299]"
354.f2,354,2.76195E+15,0,"[1, 1, 1, -13271, -2601619]"
355.a1,355,1789555,0,"[0, 1, 1, -95, -396]"
355.a2,355,8875,0,"[0, 1, 1, 5, -1]"
356.a1,356,22784,1,"[0, -1, 0, 4, -8]"
357.a1,357,1821771,1,"[0, 1, 1, -42, 110]"
357.b1,357,5.27111E+12,0,"[0, -1, 1, 3565, 72914]"
357.c1,357,122451,1,"[0, -1, 1, -5, -16]"
357.d1,357,722211,0,"[0, 1, 1, 20, -17]"
358.a1,358,23461888,0,"[1, 1, 0, 55, 197]"
358.b1,358,1432,0,"[1, 0, 0, -18, 28]"
358.b2,358,11470678,0,"[1, 0, 0, 32, 150]"
359.a1,359,359,1,"[1, -1, 1, -7, 8]"
359.b1,359,359,1,"[1, 0, 1, -23, 39]"
360.a1,360,3732480,1,"[0, 0, 0, -963, 11502]"
360.a2,360,4665600,1,"[0, 0, 0, -63, 162]"
360.a3,360,58320,1,"[0, 0, 0, -18, -27]"
360.a4,360,466560000,1,"[0, 0, 0, 117, 918]"
360.b1,360,111974400,0,"[0, 0, 0, -28803, 1881502]"
360.b2,360,4199040000,0,"[0, 0, 0, -1803, 29302]"
360.b3,360,1.7496E+12,0,"[0, 0, 0, -723, 64078]"
360.b4,360,377913600,0,"[0, 0, 0, -183, -182]"
360.b5,360,524880,0,"[0, 0, 0, -138, -623]"
360.b6,360,24488801280,0,"[0, 0, 0, 717, -1442]"
360.c1,360,1382400,0,"[0, 0, 0, -123, -522]"
360.c2,360,138240,0,"[0, 0, 0, -3, -18]"
360.d1,360,1007769600,0,"[0, 0, 0, -1107, 14094]"
360.d2,360,100776960,0,"[0, 0, 0, -27, 486]"
3600,360,604661760,0,"[0, 0, 0, -1947, 33046]"
36000,360,2799360000,0,"[0, 0, 0, -1227, -16346]"
360000,360,167961600,0,"[0, 0, 0, -147, 286]"
3600000,360,2799360,0,"[0, 0, 0, 33, 34]"
361.a1,361,3.22688E+11,1,"[0, 0, 1, -13718, -619025]"
361.a2,361,6859,1,"[0, 0, 1, -38, 90]"
361.b1,361,893871739,0,"[0, -1, 1, -277729, 56427893]"
361.b2,361,3.22688E+11,0,"[0, -1, 1, -3369, 81208]"
361.b3,361,893871739,0,"[0, -1, 1, 241, -17]"
362.a1,362,362,1,"[1, 1, 0, -4, 2]"
362.b1,362,23168,1,"[1, 1, 1, 6, 7]"
